video1,video2,video3,video4,video5,action1,action2,action3,action4,action5,reason1,reason2,reason3,reason4,reason5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/zng8q_-hpPs+0:11:13+0:11:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/nae1BPufRnE+0:03:11+0:03:52.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/F9lT7vCVb3o+0:05:47+0:06:12.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ANF_2E51oWQ+0:00:34+0:01:12.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,working,sleeping,walking,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['exercise', 'to clean up', 'want to relax', 'enjoyable', 'go somewhere', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/zng8q_-hpPs+0:11:15+0:11:54.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/xQNeRdsgdUo+0:03:23+0:03:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ER53aN7YkpE+0:01:19+0:02:01.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/s7Fpk61lO_Y+0:00:10+0:00:31.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,working,sleeping,walking,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['exercise', 'to clean up', 'want to relax', 'enjoyable', 'go somewhere', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/zng8q_-hpPs+0:11:27+0:12:03.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/kn812g2dwTY+0:03:39+0:04:32.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TlHYvAMImck+0:03:34+0:04:05.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Gkd7MokLnvU+0:06:16+0:07:20.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,working,sleeping,falling,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['rush', 'tired', 'accident', 'ladder broke', 'tripped', 'makeup fell', 'objects fall', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/qZvGmB9o4SM+0:01:14+0:02:03.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/nFJqbmEVEws+0:00:08+0:00:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/BN3YTClRWwk+0:01:34+0:02:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TjlGaQx2EKw+0:00:47+0:01:20.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,working,sleeping,falling,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['rush', 'tired', 'accident', 'ladder broke', 'tripped', 'makeup fell', 'objects fall', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/omQiz6H2N1Q+0:03:31+0:04:13.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/0yGzWZ1yDjo+0:05:45+0:06:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/abDoezK23MU+0:03:39+0:04:03.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/cZU9f0zml3k+0:05:18+0:05:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,working,sleeping,falling,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['rush', 'tired', 'accident', 'ladder broke', 'tripped', 'makeup fell', 'objects fall', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/z3OAVnZfvWA+0:02:05+0:02:34.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TlHYvAMImck+0:01:40+0:01:57.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/abDoezK23MU+0:05:43+0:06:08.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/qpBXoP_nfpk+0:01:39+0:02:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,working,sleeping,falling,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['rush', 'tired', 'accident', 'ladder broke', 'tripped', 'makeup fell', 'objects fall', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/AUBp9KYGmSo+0:07:42+0:08:27.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Tdh9w2zPT90+0:06:36+0:07:12.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/TvdrLcPOFQc+0:04:40+0:05:10.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ejiB60yd5mo+0:02:00+0:02:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,working,sleeping,falling,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['rush', 'tired', 'accident', 'ladder broke', 'tripped', 'makeup fell', 'objects fall', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/i5-TgelBQT4+0:09:09+0:09:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3LJdjNMezJc+0:05:26+0:06:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/35ciS_QG_8Y+0:20:51+0:21:27.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/pcd0TVjwN0o+0:03:26+0:04:03.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,working,sleeping,falling,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['rush', 'tired', 'accident', 'ladder broke', 'tripped', 'makeup fell', 'objects fall', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/I9UiUcv0YpQ+0:00:01+0:00:33.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/3LJdjNMezJc+0:07:58+0:08:34.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/35ciS_QG_8Y+0:21:00+0:21:32.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/6NTEcjQ-INc+0:05:45+0:06:20.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,working,sleeping,falling,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['rush', 'tired', 'accident', 'ladder broke', 'tripped', 'makeup fell', 'objects fall', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/I9UiUcv0YpQ+0:01:53+0:02:21.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/mgswqUkPKME+0:02:27+0:03:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/DIZyj5Kifrk+0:03:06+0:03:33.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/ftwZwjwqwL8+0:02:22+0:02:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,working,sleeping,falling,selling,cleaning,"['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get up early next day', 'sleepy', 'keep warm', 'need to restore energy', 'you are tired', 'I cannot find any reason mentioned verbally or shown visually in the video']","['rush', 'tired', 'accident', 'ladder broke', 'tripped', 'makeup fell', 'objects fall', 'I cannot find any reason mentioned verbally or shown visually in the video']","['does not use items as much', 'get money', 'enjoy', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
