video1,video2,video3,video4,video5,action1,action2,action3,action4,action5,reason1,reason2,reason3,reason4,reason5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/ed93-q7sfaw+0:06:19+0:06:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/jK7kVwxmUAY+0:05:53+0:06:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/4uDhdpDcqhs+0:03:13+0:03:47.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/LgnSYXHlu4E+0:02:07+0:02:32.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/ed93-q7sfaw+0:07:01+0:07:36.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/otjBLl3XpuE+0:04:10+0:04:37.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/4uDhdpDcqhs+0:05:31+0:05:54.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tnv74LYpePc+0:00:49+0:02:24.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/BnfoNHmfRt8+0:00:39+0:01:06.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/151dAweSuuo+0:00:30+0:01:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/KSYLwcKnAqg+0:13:06+0:14:15.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Cx9O9HqlrAs+0:03:28+0:04:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/N5VUf_Ok85s+0:01:59+0:02:44.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5DmrIVhC5E4+0:02:22+0:02:56.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/1AYhYYwNb_I+0:04:22+0:05:03.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/hfjFkAtBd0w+0:00:31+0:01:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/VqLZY9zGD80+0:00:02+0:00:25.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/7bOlr7VSnlM+0:01:51+0:02:30.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tVqD_qd11SA+0:05:57+0:06:32.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/PvSbvaV-J0M+0:08:51+0:09:14.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/xXk1lUpqa6Y+0:00:42+0:01:04.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/_P5hsl9Iujw+0:00:42+0:01:35.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/tVqD_qd11SA+0:06:20+0:06:50.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/Rgqy3N7EFBI+0:05:16+0:05:55.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video5.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/Kfw20pFs0Uc+0:00:19+0:00:55.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/pEsj3zsPQrs+0:02:45+0:03:17.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/RziVADFQN_g+0:03:56+0:04:32.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/aPPhxYHtGDo+0:00:36+0:01:00.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/UmbxmIA0MUA+0:00:48+0:01:19.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/_bO3IVOEJlg+0:04:12+0:04:41.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/D-15Nov0uMo+0:03:52+0:04:22.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9liz4MHs0i4+0:04:17+0:04:46.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/UmbxmIA0MUA+0:06:43+0:07:18.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/uRHBu5HaRgY+0:00:22+0:00:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/VV0ZvOkUYHQ+0:01:05+0:01:40.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9liz4MHs0i4+0:04:17+0:04:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
https://github.com/OanaIgnat/miniclips/blob/main/no_check/YRH9F5cQcnM+0:06:27+0:06:49.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/uRHBu5HaRgY+0:00:48+0:01:30.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/5UNVkCTRJwc+0:07:20+0:07:45.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/46jVgjvSTRo+0:00:00+0:00:39.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,buying,cooking,travelling,driving,cleaning,"['replace broken', 'habit', 'worth it', 'enjoy', 'need', 'I cannot find any reason mentioned verbally or shown visually in the video']","['improve skills', 'make meal', 'hungry', 'be healthy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['visit people', 'vacation', 'experience different culture', 'work', 'I cannot find any reason mentioned verbally or shown visually in the video']","['get someplace', 'use gas', 'relax', 'do chores', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']"
