Input.video1,Input.video2,Input.video3,Input.video4,Input.video5,Input.action1,Input.action2,Input.action3,Input.action4,Input.action5,Input.reason1,Input.reason2,Input.reason3,Input.reason4,Input.reason5,Answer.category1.labels,Answer.category2.labels,Answer.category3.labels,Answer.category4.labels,Answer.category5.labels,Answer.others1,Answer.others2,Answer.others3,Answer.others4,Answer.others5,Answer.confidence1.high.on,Answer.confidence2.high.on,Answer.confidence3.high.on,Answer.confidence4.high.on,Answer.confidence5.high.on,Answer.why1,Answer.why2,Answer.why3,Answer.why4,Answer.why5,Answer.comment1,Answer.comment2,Answer.comment3,Answer.comment4,Answer.comment5
https://github.com/OanaIgnat/miniclips/blob/main/no_check/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/zz7kNWNGoc0+0:09:25+0:10:21.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/KXd2KiiVWnU+0:12:34+0:13:31.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JTqESb9o8Lg+0:02:26+0:03:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,drinking,eating,learning,reading,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['tastes good', 'were hungry', 'had craving', 'be healthy', 'enjoy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['appear cultured to opposite sex', 'healthy habit', 'spirituality', 'avoid technology', 'relax', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['relax'],['be healthy'],['improve yourself'],['appreciate'],['cleanse face'],none,none,none,none,none,True,True,True,False,True,both,mentioned,mentioned,mentioned,shown,no comments,no comments,no comments,no comments,no comments
https://github.com/OanaIgnat/miniclips/blob/main/no_check/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/zz7kNWNGoc0+0:09:25+0:10:21.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/KXd2KiiVWnU+0:12:34+0:13:31.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JTqESb9o8Lg+0:02:26+0:03:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,drinking,eating,learning,reading,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['tastes good', 'were hungry', 'had craving', 'be healthy', 'enjoy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['appear cultured to opposite sex', 'healthy habit', 'spirituality', 'avoid technology', 'relax', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['drink tasted good', 'refreshing', 'relax']",['be healthy'],"['become educated', 'empowering', 'fun', 'improve yourself', 'know more information']","['appreciate', 'learn', 'relax']",['cleanse face'],none,none,none,none,none,True,True,True,False,True,both,both,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/nFJqbmEVEws+0:04:28+0:04:51.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/zz7kNWNGoc0+0:09:25+0:10:21.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/KXd2KiiVWnU+0:12:34+0:13:31.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/JTqESb9o8Lg+0:02:26+0:03:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video1.mp4?raw=true,drinking,eating,learning,reading,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['tastes good', 'were hungry', 'had craving', 'be healthy', 'enjoy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['appear cultured to opposite sex', 'healthy habit', 'spirituality', 'avoid technology', 'relax', 'bored', 'learn', 'appreciate', 'entertained', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['relax'],['be healthy'],"['improve yourself', 'know more information']",['learn'],['cleanse face'],none,none,none,none,none,True,False,True,False,True,both,mentioned,mentioned,mentioned,shown,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/-AzBDUeKA8A+0:04:45+0:05:18.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/mWJLYtd8nbY+0:01:11+0:01:42.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/35ciS_QG_8Y+0:04:31+0:04:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/UKkjytotwog+0:10:36+0:11:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,drinking,eating,learning,working,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['tastes good', 'were hungry', 'had craving', 'be healthy', 'enjoy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['avoid becoming dehydrated', 'healthy']","['be healthy', 'enjoy', 'tastes good']","['become educated', 'empowering', 'improve yourself', 'know more information']",['feel productive'],['cleanse face'],none,none,none,none,none,True,True,True,True,True,both,both,both,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/-AzBDUeKA8A+0:04:45+0:05:18.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/mWJLYtd8nbY+0:01:11+0:01:42.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/35ciS_QG_8Y+0:04:31+0:04:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/UKkjytotwog+0:10:36+0:11:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,drinking,eating,learning,working,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['tastes good', 'were hungry', 'had craving', 'be healthy', 'enjoy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['healthy'],['tastes good'],['know more information'],['feel productive'],['cleanse face'],none,none,none,none,none,True,False,True,False,True,mentioned,mentioned,mentioned,mentioned,mentioned,no comment,no comment,no comment,no comment,no comment
https://github.com/OanaIgnat/miniclips/blob/main/no_check/-AzBDUeKA8A+0:04:45+0:05:18.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/mWJLYtd8nbY+0:01:11+0:01:42.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/35ciS_QG_8Y+0:04:31+0:04:53.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/UKkjytotwog+0:10:36+0:11:09.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video2.mp4?raw=true,drinking,eating,learning,working,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['tastes good', 'were hungry', 'had craving', 'be healthy', 'enjoy', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['avoid becoming dehydrated', 'healthy', 'were thirsty']",['be healthy'],"['improve yourself', 'know more information']","['I cannot find any reason mentioned verbally or shown visually in the video', 'have to']",['cleanse face'],none,none,none,none,none,True,False,True,False,True,shown,mentioned,shown,shown,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/g3mqtmGDSdI+0:04:47+0:05:21.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/yb6oR120WIU+0:04:17+0:04:47.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/obgYkInVNv4+0:03:23+0:03:59.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9nGW7LzgQ0k+0:00:15+0:00:44.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,drinking,helping,learning,working,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['assist with education', 'complete work', 'maximise own utility', 'help in return', 'makes feel good inside', 'become friend', 'accomplish mutual goal', 'express altruism', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['get drunk'],['assist with education'],"['empowering', 'improve yourself']",['complete job'],['put on mask'],none,none,none,none,none,True,True,True,False,True,mentioned,both,mentioned,mentioned,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/g3mqtmGDSdI+0:04:47+0:05:21.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/yb6oR120WIU+0:04:17+0:04:47.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/obgYkInVNv4+0:03:23+0:03:59.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9nGW7LzgQ0k+0:00:15+0:00:44.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,drinking,helping,learning,working,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['assist with education', 'complete work', 'maximise own utility', 'help in return', 'makes feel good inside', 'become friend', 'accomplish mutual goal', 'express altruism', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['drink tasted good', 'healthy', 'relax']",['I cannot find any reason mentioned verbally or shown visually in the video'],['improve yourself'],"['complete job', 'feel productive']","['cleanse face', 'put on mask', 'remove mask']",none,none,none,none,none,False,False,False,True,True,both,mentioned,mentioned,both,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/g3mqtmGDSdI+0:04:47+0:05:21.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/yb6oR120WIU+0:04:17+0:04:47.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/obgYkInVNv4+0:03:23+0:03:59.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9nGW7LzgQ0k+0:00:15+0:00:44.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video3.mp4?raw=true,drinking,helping,learning,working,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['assist with education', 'complete work', 'maximise own utility', 'help in return', 'makes feel good inside', 'become friend', 'accomplish mutual goal', 'express altruism', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']","['drink tasted good', 'get drunk']",['makes feel good inside'],"['empowering', 'improve yourself']",['feel productive'],"['cleanse face', 'put on mask']",none,none,none,none,none,True,False,True,False,True,both,shown,mentioned,shown,both,none,none,none,none,none
https://github.com/OanaIgnat/miniclips/blob/main/no_check/cQCLMbOmEAU+0:03:44+0:04:28.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/yb6oR120WIU+0:05:57+0:06:18.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/obgYkInVNv4+0:04:05+0:04:38.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/no_check/9nGW7LzgQ0k+0:11:47+0:12:20.mp4?raw=true,https://github.com/OanaIgnat/miniclips/blob/main/spam_check/spam_video4.mp4?raw=true,drinking,helping,learning,working,cleaning,"['healthy', 'relax', 'skincare', 'were thirsty', 'avoid becoming dehydrated', 'refreshing', 'would want to forget', 'drink tasted good', 'get drunk', 'celebrating', 'I cannot find any reason mentioned verbally or shown visually in the video']","['assist with education', 'complete work', 'maximise own utility', 'help in return', 'makes feel good inside', 'become friend', 'accomplish mutual goal', 'express altruism', 'I cannot find any reason mentioned verbally or shown visually in the video']","['know more information', 'become educated', 'going to get tested', 'failure painful', 'course was recommended', 'curious', 'helps to cope', 'empowering', 'improve yourself', 'avoid repeating mistakes', 'fun', 'I cannot find any reason mentioned verbally or shown visually in the video']","['feel productive', 'complete job', 'have to', 'need money', 'I cannot find any reason mentioned verbally or shown visually in the video']","['remove mask', 'clean arms and chest', 'put on mask', 'cleanse face', 'other (please write them in the provided box)']",['relax'],['I cannot find any reason mentioned verbally or shown visually in the video'],"['avoid repeating mistakes', 'improve yourself']",['feel productive'],['clean arms and chest'],none,none,none,none,none,True,False,True,False,True,mentioned,shown,mentioned,shown,both,none,none,none,none,none
